AS,000072,000108,000062,000059,2016-05-31 09:32:20.193 -07
AS,000069,000137,000062,000065,2016-05-31 09:32:20.195 -07
AS,000066,000124,000055,000068,2016-05-31 09:32:20.196 -07
AS,000074,000111,000050,000062,2016-05-31 09:32:20.197 -07
AS,000076,000122,000053,000054,2016-05-31 09:32:20.198 -07
AS,000070,000107,000053,000061,2016-05-31 09:32:20.200 -07
AS,000085,000114,000054,000066,2016-05-31 09:32:20.201 -07
AS,000076,000114,000046,000058,2016-05-31 09:32:20.202 -07
AS,000076,000132,000047,000051,2016-05-31 09:32:20.204 -07
AX,  0.2758, -0.1417, -1.4988,  0.4574,  0.8690,2016-05-31 09:32:20.205 -07
AM,000138,000230,000107,000123,2016-05-31 09:32:20.206 -07
GS,000069,000074,000072,000066,2016-05-31 09:32:20.207 -07
AS,000073,000102,000057,000053,2016-05-31 09:32:20.209 -07
AX,  0.3201, -0.1612, -1.7028,  0.5119,  0.8187,2016-05-31 09:32:20.210 -07
AM,000135,000231,000104,000127,2016-05-31 09:32:20.212 -07
SP,0.1336,05.103,008.21,000000,2016-05-31 09:32:20.213 -07
GS,000080,000062,000061,000061,2016-05-31 09:32:20.281 -07
AS,000072,000087,000045,000065,2016-05-31 09:32:20.306 -07
AX,  0.3172, -0.2058, -1.4938,  0.0629,  0.8170,2016-05-31 09:32:20.309 -07
AM,000138,000224,000106,000130,2016-05-31 09:32:20.310 -07
GS,000063,000064,000078,000058,2016-05-31 09:32:20.502 -07
AS,000072,000094,000056,000052,2016-05-31 09:32:20.507 -07
AX,  0.3378, -0.2174, -1.5742,  0.0575,  0.8018,2016-05-31 09:32:20.511 -07
AM,000137,000224,000105,000131,2016-05-31 09:32:20.514 -07
GS,000068,000050,000063,000049,2016-05-31 09:32:20.702 -07
AS,000064,000091,000039,000045,2016-05-31 09:32:20.707 -07
AX,  0.3374, -0.2026, -1.6357,  0.2017,  0.7584,2016-05-31 09:32:20.716 -07
AM,000136,000226,000101,000134,2016-05-31 09:32:20.719 -07
NZ,-3.24434947,-3.24434947,2016-05-31 09:32:20.911 -07
NS,000004,000000,000000,000000,2016-05-31 09:32:20.915 -07
GS,000065,000078,000077,000068,2016-05-31 09:32:20.918 -07
AS,000072,000115,000061,000048,2016-05-31 09:32:20.922 -07
AX,  0.3056, -0.1465, -1.6724,  0.5746,  0.8205,2016-05-31 09:32:20.925 -07
AM,000136,000232,000104,000126,2016-05-31 09:32:20.941 -07
GS,000073,000064,000055,000057,2016-05-31 09:32:21.081 -07
AS,000062,000096,000054,000049,2016-05-31 09:32:21.103 -07
AX,  0.3632, -0.1937, -1.8333,  0.4225,  0.8353,2016-05-31 09:32:21.107 -07
AM,000134,000229,000107,000128,2016-05-31 09:32:21.110 -07
GS,000074,000087,000077,000057,2016-05-31 09:32:21.302 -07
AS,000058,000121,000070,000056,2016-05-31 09:32:21.307 -07
AX,  0.4407, -0.2064, -2.2337,  0.6791,  0.8626,2016-05-31 09:32:21.310 -07
AM,000128,000233,000109,000127,2016-05-31 09:32:21.313 -07
GS,000080,000061,000063,000066,2016-05-31 09:32:21.502 -07
AS,000060,000095,000057,000068,2016-05-31 09:32:21.507 -07
AX,  0.4621, -0.2668, -2.1038,  0.1835,  0.8467,2016-05-31 09:32:21.509 -07
AM,000130,000226,000111,000131,2016-05-31 09:32:21.510 -07
GS,000061,000075,000068,000061,2016-05-31 09:32:21.702 -07
AS,000062,000083,000058,000069,2016-05-31 09:32:21.707 -07
AX,  0.4783, -0.3297, -1.9246, -0.3895,  0.8550,2016-05-31 09:32:21.710 -07
AM,000132,000217,000114,000134,2016-05-31 09:32:21.713 -07
NZ,-2.00819015,-2.00819015,2016-05-31 09:32:21.885 -07
NS,000005,000000,000001,000000,2016-05-31 09:32:21.911 -07
GS,000046,000054,000057,000068,2016-05-31 09:32:21.914 -07
AS,000070,000066,000048,000050,2016-05-31 09:32:21.919 -07
AX,  0.4433, -0.3584, -1.5920, -0.8687,  0.8798,2016-05-31 09:32:21.922 -07
AM,000137,000210,000117,000133,2016-05-31 09:32:21.925 -07
GS,000059,000062,000068,000070,2016-05-31 09:32:22.102 -07
AS,000070,000112,000037,000054,2016-05-31 09:32:22.107 -07
AX,  0.4222, -0.3447, -1.5287, -0.8256,  0.8423,2016-05-31 09:32:22.111 -07
AM,000137,000211,000114,000135,2016-05-31 09:32:22.114 -07
SP,0.0023,99.999,160.93,000000,2016-05-31 09:32:22.275 -07
GS,000065,000073,000059,000059,2016-05-31 09:32:22.284 -07
AS,000075,000088,000045,000054,2016-05-31 09:32:22.305 -07
AX,  0.3582, -0.3305, -1.1936, -1.0079,  0.8392,2016-05-31 09:32:22.309 -07
AM,000142,000208,000113,000135,2016-05-31 09:32:22.312 -07
SP,0.0117,58.275,093.78,000000,2016-05-31 09:32:22.409 -07
SP,0.0025,99.999,160.93,000000,2016-05-31 09:32:22.484 -07
GS,000068,000058,000067,000068,2016-05-31 09:32:22.508 -07
AS,000065,000093,000057,000050,2016-05-31 09:32:22.513 -07
AX,  0.3986, -0.3520, -1.3494, -1.0270,  0.8843,2016-05-31 09:32:22.516 -07
AM,000140,000208,000117,000133,2016-05-31 09:32:22.519 -07
SP,0.0026,99.999,160.93,000000,2016-05-31 09:32:22.543 -07
GS,000065,000060,000066,000058,2016-05-31 09:32:22.681 -07
AS,000063,000096,000035,000057,2016-05-31 09:32:22.702 -07
